"","title","X1","X2","X3","X4","X5","X6","X7","X8"
"1","Grand Union Housing Group","2008","South and midlands","10,000","£44.3m","300","Affordable housing; shared ownership; accommodation and support for people with learning disabilities","Alan Humphreys","Graham Lennox"
