"","title","X1","X2","X3","X4","X5","X6","X7","X8"
"1","Devon and Cornwall Housing Trust","Group parent company created in 2011","South-west England","19,000","£88m","700","General needs housing; housing support; regeneration services","Paul Crawford","Tony MacGregor"
