"","title","X1","X2","X3","X4","X5","X6","X7","X8"
"1","Southern Housing Group","1901","London and south-east","25,643","£136.7m","800","Low-cost home ownership; intermediate rent; homes for outright sale","Tom Dacey","Rosemary Farrar"
