"","title","X1","X2","X3","X4","X5","X6","X7","X8"
"1","Gentoo Group","2007","North-east England","29,262","£144m","1,661","General needs social housing; new build, refurbishment, and design and build; social investment","Peter Walls","Andrew Taylor"
