"","title","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"1","London & Quadrant (L&Q)","1963","London and south-east England","67,000","£330m","1,070","General needs housing; estate management; community investment. ","Two stars with excellent prospects for improvement","David Montague","Waqar Ahmed"
