"","title","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"1","New Charter Housing Trust","2,000","Midlands and north-west England ","18,600","£90m","800","Social housing; development and construction; education and training","Viable and properly governed","Ian Munro","Martin Frost "
